driverId,constructorId,year,circuitId,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,fastest_q,prev_year_1_lap,prev_year_2_lap,prev_year_3_lap,prev_year_4_lap,fastestLapTime
821,15,2013,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,124300,176200,119800,140200,110000,117300
819,207,2013,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,127400,176200,119800,140200,110000,117300
20,9,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83800,92000,92000,90900,87800,89700
17,9,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84000,92000,92000,90900,87800,89700
807,15,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84100,92000,92000,90900,87800,89700
13,6,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84100,92000,92000,90900,87800,89700
4,6,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84100,92000,92000,90900,87800,89700
3,131,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84200,92000,92000,90900,87800,89700
817,5,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84200,92000,92000,90900,87800,89700
815,1,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84500,92000,92000,90900,87800,89700
18,1,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84500,92000,92000,90900,87800,89700
818,5,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84600,92000,92000,90900,87800,89700
8,208,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84600,92000,92000,90900,87800,89700
1,131,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84600,92000,92000,90900,87800,89700
154,208,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84700,92000,92000,90900,87800,89700
16,10,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84900,92000,92000,90900,87800,89700
813,3,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84900,92000,92000,90900,87800,89700
814,10,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,85000,92000,92000,90900,87800,89700
821,15,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,85200,92000,92000,90900,87800,89700
822,3,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,85300,92000,92000,90900,87800,89700
823,207,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,86400,92000,92000,90900,87800,89700
819,207,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,86600,92000,92000,90900,87800,89700
824,206,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,87100,92000,92000,90900,87800,89700
820,206,2013,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,87500,92000,92000,90900,87800,89700
20,9,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,102800,118500,120400,118000,117200,113100
3,131,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,102900,118500,120400,118000,117200,113100
154,208,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,103100,118500,120400,118000,117200,113100
17,9,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,103200,118500,120400,118000,117200,113100
1,131,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,103300,118500,120400,118000,117200,113100
13,6,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,103900,118500,120400,118000,117200,113100
4,6,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,103900,118500,120400,118000,117200,113100
18,1,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104300,118500,120400,118000,117200,113100
817,5,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104400,118500,120400,118000,117200,113100
821,15,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104200,118500,120400,118000,117200,113100
807,15,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104600,118500,120400,118000,117200,113100
818,5,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104600,118500,120400,118000,117200,113100
8,208,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,105500,118500,120400,118000,117200,113100
815,1,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,104800,118500,120400,118000,117200,113100
16,10,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,105200,118500,120400,118000,117200,113100
822,3,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,105400,118500,120400,118000,117200,113100
814,10,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,106100,118500,120400,118000,117200,113100
813,3,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,106600,118500,120400,118000,117200,113100
819,207,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,108100,118500,120400,118000,117200,113100
823,207,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,108300,118500,120400,118000,117200,113100
824,206,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,108800,118500,120400,118000,117200,113100
820,206,2013,15,23,5.065,61,308.965,323,3,0.49,832,3,70,108900,118500,120400,118000,117200,113100
17,9,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,90900,101400,102400,161400,95400,101200
20,9,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91100,101400,102400,161400,95400,101200
1,131,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91300,101400,102400,161400,95400,101200
154,208,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91400,101400,102400,161400,95400,101200
13,6,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91400,101400,102400,161400,95400,101200
3,131,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91400,101400,102400,161400,95400,101200
807,15,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91600,101400,102400,161400,95400,101200
4,6,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91700,101400,102400,161400,95400,101200
8,208,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91700,101400,102400,161400,95400,101200
18,1,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,91800,101400,102400,161400,95400,101200
815,1,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92000,101400,102400,161400,95400,101200
814,10,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92000,101400,102400,161400,95400,101200
822,3,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92000,101400,102400,161400,95400,101200
821,15,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92100,101400,102400,161400,95400,101200
813,3,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92100,101400,102400,161400,95400,101200
817,5,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92500,101400,102400,161400,95400,101200
16,10,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,92900,101400,102400,161400,95400,101200
818,5,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,93400,101400,102400,161400,95400,101200
820,206,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,94300,101400,102400,161400,95400,101200
819,207,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,94600,101400,102400,161400,95400,101200
823,207,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,94900,101400,102400,161400,95400,101200
824,206,2013,22,18,5.807,53,307.471,328,1,0.66,994,3,48,95000,101400,102400,161400,95400,101200
17,9,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100000,112200,111200,106800,103300,107700
20,9,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100100,112200,111200,106800,103300,107700
3,131,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100400,112200,111200,106800,103300,107700
1,131,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100500,112200,111200,106800,103300,107700
8,208,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100500,112200,111200,106800,103300,107700
807,15,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100600,112200,111200,106800,103300,107700
154,208,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100900,112200,111200,106800,103300,107700
13,6,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101000,112200,111200,106800,103300,107700
815,1,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100800,112200,111200,106800,103300,107700
817,5,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,100900,112200,111200,106800,103300,107700
4,6,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101100,112200,111200,106800,103300,107700
814,10,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101100,112200,111200,106800,103300,107700
18,1,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101200,112200,111200,106800,103300,107700
818,5,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101300,112200,111200,106800,103300,107700
813,3,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101400,112200,111200,106800,103300,107700
822,3,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,101400,112200,111200,106800,103300,107700
821,15,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,102000,112200,111200,106800,103300,107700
16,10,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,102100,112200,111200,106800,103300,107700
823,207,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,103300,112200,111200,106800,103300,107700
824,206,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,103400,112200,111200,106800,103300,107700
819,207,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,103500,112200,111200,106800,103300,107700
820,206,2013,24,21,5.554,55,305.355,339,2,0.59,1233,3,56,104200,112200,111200,106800,103300,107700
20,9,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,85400,82200,81800,77700,75100,80900
3,131,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,85600,82200,81800,77700,75100,80900
4,6,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,86600,82200,81800,77700,75100,80900
17,9,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,86700,82200,81800,77700,75100,80900
1,131,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,85300,82200,81800,77700,75100,80900
154,208,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,86200,82200,81800,77700,75100,80900
817,5,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,87100,82200,81800,77700,75100,80900
818,5,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,87100,82200,81800,77700,75100,80900
13,6,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,86800,82200,81800,77700,75100,80900
807,15,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,86100,82200,81800,77700,75100,80900
5,208,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,86300,82200,81800,77700,75100,80900
814,10,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,86300,82200,81800,77700,75100,80900
822,3,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,86800,82200,81800,77700,75100,80900
815,1,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,86700,82200,81800,77700,75100,80900
18,1,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,86400,82200,81800,77700,75100,80900
16,10,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,86900,82200,81800,77700,75100,80900
813,3,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,87400,82200,81800,77700,75100,80900
821,15,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,87500,82200,81800,77700,75100,80900
819,207,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,87800,82200,81800,77700,75100,80900
823,207,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,88300,82200,81800,77700,75100,80900
824,206,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,88400,82200,81800,77700,75100,80900
820,206,2013,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,89000,82200,81800,77700,75100,80900
1,131,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,91700,92900,95000,95800,147300,109900
817,9,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90800,92900,95000,95800,147300,109900
3,131,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,92600,92900,95000,95800,147300,109900
825,1,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,90900,92900,95000,95800,147300,109900
4,6,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,91400,92900,95000,95800,147300,109900
818,5,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,93500,92900,95000,95800,147300,109900
807,10,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,93900,92900,95000,95800,147300,109900
826,5,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,93800,92900,95000,95800,147300,109900
13,3,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,91200,92900,95000,95800,147300,109900
822,3,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,91600,92900,95000,95800,147300,109900
18,1,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,91400,92900,95000,95800,147300,109900
8,6,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,92400,92900,95000,95800,147300,109900
20,9,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,91900,92900,95000,95800,147300,109900
16,15,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,93700,92900,95000,95800,147300,109900
155,207,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,92900,95000,95800,147300,109900
815,10,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94100,92900,95000,95800,147300,109900
820,206,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94300,92900,95000,95800,147300,109900
824,206,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,94800,92900,95000,95800,147300,109900
821,15,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95100,92900,95000,95800,147300,109900
828,207,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95200,92900,95000,95800,147300,109900
154,208,2014,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,97000,92900,95000,95800,147300,109900
1,131,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,117200,103500,128500,109400,106400,111500
20,9,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,117700,103500,128500,109400,106400,111500
3,131,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,117200,103500,128500,109400,106400,111500
4,6,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,120200,103500,128500,109400,106400,111500
817,9,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,118900,103500,128500,109400,106400,111500
8,6,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,121200,103500,128500,109400,106400,111500
807,10,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,118900,103500,128500,109400,106400,111500
825,1,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,120400,103500,128500,109400,106400,111500
818,5,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,121700,103500,128500,109400,106400,111500
18,1,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,120900,103500,128500,109400,106400,111500
826,5,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,121200,103500,128500,109400,106400,111500
821,15,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,121100,103500,128500,109400,106400,111500
13,3,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,120000,103500,128500,109400,106400,111500
815,10,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,120100,103500,128500,109400,106400,111500
822,3,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,119700,103500,128500,109400,106400,111500
154,208,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,120200,103500,128500,109400,106400,111500
813,208,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,122100,103500,128500,109400,106400,111500
16,15,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,122100,103500,128500,109400,106400,111500
824,206,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,122700,103500,128500,109400,106400,111500
155,207,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,123600,103500,128500,109400,106400,111500
820,206,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,124400,103500,128500,109400,106400,111500
828,207,2014,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,124400,103500,128500,109400,106400,111500
20,9,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82300,90900,87800,97300,85500,92000
1,1,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82700,90900,87800,97300,85500,92000
18,1,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82800,90900,87800,97300,85500,92000
4,6,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,82800,90900,87800,97300,85500,92000
17,9,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83000,90900,87800,97300,85500,92000
13,6,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83200,90900,87800,97300,85500,92000
808,4,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83500,90900,87800,97300,85500,92000
30,131,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83700,90900,87800,97300,85500,92000
3,131,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,83300,90900,87800,97300,85500,92000
811,4,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84200,90900,87800,97300,85500,92000
814,10,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84200,90900,87800,97300,85500,92000
16,10,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84200,90900,87800,97300,85500,92000
22,3,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84600,90900,87800,97300,85500,92000
813,3,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84700,90900,87800,97300,85500,92000
815,15,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84800,90900,87800,97300,85500,92000
67,5,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84900,90900,87800,97300,85500,92000
155,15,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,84900,90900,87800,97300,85500,92000
153,5,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,85300,90900,87800,97300,85500,92000
15,205,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,86600,90900,87800,97300,85500,92000
5,205,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,87200,90900,87800,97300,85500,92000
10,166,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,87600,90900,87800,97300,85500,92000
816,166,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,87600,90900,87800,97300,85500,92000
817,164,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,88100,90900,87800,97300,85500,92000
24,164,2011,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,88200,90900,87800,97300,85500,92000
1,131,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,85200,91100,92900,93900,92000,93400
3,131,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,85400,91100,92900,93900,92000,93400
817,9,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86300,91100,92900,93900,92000,93400
822,3,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,86600,91100,92900,93900,92000,93400
154,208,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,87000,91100,92900,93900,92000,93400
8,6,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,87100,91100,92900,93900,92000,93400
4,6,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,87100,91100,92900,93900,92000,93400
18,1,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,87300,91100,92900,93900,92000,93400
13,3,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,87000,91100,92900,93900,92000,93400
20,9,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,87100,91100,92900,93900,92000,93400
807,10,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,87700,91100,92900,93900,92000,93400
815,10,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,88000,91100,92900,93900,92000,93400
826,5,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,88000,91100,92900,93900,92000,93400
821,15,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,88300,91100,92900,93900,92000,93400
825,1,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,88400,91100,92900,93900,92000,93400
818,5,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,88200,91100,92900,93900,92000,93400
16,15,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,88600,91100,92900,93900,92000,93400
820,206,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,89600,91100,92900,93900,92000,93400
824,206,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,90200,91100,92900,93900,92000,93400
828,207,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,90300,91100,92900,93900,92000,93400
155,207,2014,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,90400,91100,92900,93900,92000,93400
3,131,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,76000,82800,85500,82700,134300,119500
1,131,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,76000,82800,85500,82700,134300,119500
817,9,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,76400,82800,85500,82700,134300,119500
20,9,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,76500,82800,85500,82700,134300,119500
4,6,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,76700,82800,85500,82700,134300,119500
8,6,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,77400,82800,85500,82700,134300,119500
818,5,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,77500,82800,85500,82700,134300,119500
825,1,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,77600,82800,85500,82700,134300,119500
826,5,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,77600,82800,85500,82700,134300,119500
815,10,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,77800,82800,85500,82700,134300,119500
807,10,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,77800,82800,85500,82700,134300,119500
18,1,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,77900,82800,85500,82700,134300,119500
822,3,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,78100,82800,85500,82700,134300,119500
154,208,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,78200,82800,85500,82700,134300,119500
813,208,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,78400,82800,85500,82700,134300,119500
13,3,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,78200,82800,85500,82700,134300,119500
821,15,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,78700,82800,85500,82700,134300,119500
16,15,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,78700,82800,85500,82700,134300,119500
824,206,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,79300,82800,85500,82700,134300,119500
820,206,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,79900,82800,85500,82700,134300,119500
155,207,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,80100,82800,85500,82700,134300,119500
828,207,2014,6,19,3.337,78,260.286,290,1,0.34,669,3,47,81700,82800,85500,82700,134300,119500
3,131,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,74900,81800,82000,98500,84500,111000
1,131,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,75000,81800,82000,98500,84500,111000
20,9,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,75500,81800,82000,98500,84500,111000
822,3,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,75600,81800,82000,98500,84500,111000
13,3,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,75600,81800,82000,98500,84500,111000
817,9,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,75600,81800,82000,98500,84500,111000
4,6,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,75800,81800,82000,98500,84500,111000
818,5,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,76200,81800,82000,98500,84500,111000
18,1,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,76200,81800,82000,98500,84500,111000
8,6,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,76200,81800,82000,98500,84500,111000
807,10,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,76300,81800,82000,98500,84500,111000
825,1,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,76300,81800,82000,98500,84500,111000
815,10,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,76500,81800,82000,98500,84500,111000
154,208,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,76700,81800,82000,98500,84500,111000
826,5,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,76700,81800,82000,98500,84500,111000
16,15,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,77300,81800,82000,98500,84500,111000
813,208,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,78300,81800,82000,98500,84500,111000
820,206,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,78300,81800,82000,98500,84500,111000
824,206,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,78400,81800,82000,98500,84500,111000
155,207,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,79300,81800,82000,98500,84500,111000
828,207,2014,7,14,4.361,70,305.27,315.5,2,0.76,1190,2,52,79800,81800,82000,98500,84500,111000
3,131,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,95200,99200,99800,130400,100600,104300
20,9,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,96400,99200,99800,130400,100600,104300
18,1,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,96600,99200,99800,130400,100600,104300
807,10,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,97100,99200,99800,130400,100600,104300
825,1,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,97400,99200,99800,130400,100600,104300
1,131,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,94900,99200,99800,130400,100600,104300
815,10,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,97400,99200,99800,130400,100600,104300
817,9,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98200,99200,99800,130400,100600,104300
826,5,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,96800,99200,99800,130400,100600,104300
818,5,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,97800,99200,99800,130400,100600,104300
154,208,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98500,99200,99800,130400,100600,104300
824,206,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,98700,99200,99800,130400,100600,104300
820,206,2014,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,99800,99200,99800,130400,100600,104300
