raceId,driverId,stop,lap,milliseconds
862,818,1,11,22835
862,30,1,12,21746
862,4,1,12,20296
862,811,1,12,21184
862,5,1,12,22713
862,3,1,13,21113
862,815,1,16,23009
862,39,1,16,24937
862,817,1,17,21884
862,37,1,17,23634
862,13,1,18,20250
862,10,1,18,21327
862,819,1,19,22306
862,17,2,21,20377
862,1,2,22,20691
862,18,2,24,20474
862,155,2,25,21012
863,5,1,1,25047
863,817,1,7,25829
863,18,1,8,23016
863,13,1,8,23557
863,3,1,8,22228
863,1,1,9,28341
863,17,1,9,22236
863,4,1,9,22094
863,815,1,9,23408
863,811,1,9,23405
863,30,1,9,21979
863,807,1,9,22413
863,37,1,9,24241
863,154,1,10,23246
863,818,1,10,22763
863,808,1,10,23411
863,10,1,10,23423
863,39,1,10,25896
863,20,1,11,22017
863,8,1,11,22412
863,813,1,11,22868
863,819,1,12,24020
863,5,2,13,23323
863,814,1,14,22069
863,155,1,14,22758
863,807,2,19,22446
863,815,2,21,23428
863,39,2,21,25204
863,18,2,22,22270
863,3,2,22,22903
863,13,2,22,21963
863,37,2,22,23420
863,17,2,23,22649
863,1,2,23,30622
863,4,2,23,23449
863,813,2,23,22330
863,30,2,23,22105
863,808,2,23,23421
863,817,2,23,22295
863,10,2,23,29648
863,8,2,24,22362
863,811,2,24,22310
863,20,2,25,22717
863,154,2,25,22896
863,818,2,25,23353
863,5,3,25,23639
863,155,2,31,25590
863,814,2,33,22483
863,39,3,32,26417
863,3,3,36,21888
863,1,3,36,23696
863,807,3,36,22560
863,18,3,37,22616
863,4,3,37,23207
863,815,3,37,22924
863,30,3,37,22192
863,13,3,38,21938
863,811,3,38,22796
863,817,3,38,22495
863,5,4,38,23173
863,20,3,39,21800
863,8,3,39,22597
863,17,3,39,21705
863,10,3,38,22933
863,808,3,39,23167
863,37,3,38,24520
863,154,3,40,22763
863,818,3,40,22241
863,39,4,45,24317
863,155,3,50,24674
863,18,4,53,23943
864,815,1,1,21864
864,17,1,6,20119
864,20,1,7,19745
864,155,1,8,22260
864,3,1,9,20502
864,18,1,9,20333
864,814,1,9,19987
864,4,1,10,19456
864,154,1,10,20223
864,30,1,10,20113
864,818,1,10,20388
864,13,1,10,20130
864,807,1,10,20521
864,808,1,10,24856
864,37,1,10,22275
864,813,1,11,20620
864,8,1,11,19777
864,817,1,11,21101
864,39,1,11,21518
864,5,1,13,21290
864,1,1,14,21963
864,10,1,14,21082
864,819,1,15,20936
864,17,2,17,24864
864,815,2,17,21055
864,807,2,19,20558
864,37,2,19,22135
864,3,2,22,20059
864,39,2,22,22515
864,814,2,23,21680
864,818,2,23,22645
864,813,2,24,20218
864,18,2,25,21061
864,817,2,25,20114
864,4,2,26,20028
864,154,2,26,21215
864,155,2,26,20381
864,10,2,26,20902
864,8,2,27,21301
864,20,2,27,19624
864,5,2,27,22566
864,819,2,27,21338
864,13,2,28,13259
864,808,2,28,23072
864,13,3,29,19699
864,20,3,30,13335
864,1,2,35,19980
864,37,3,35,21543
864,815,3,37,28531
864,18,3,38,19888
864,807,3,39,20515
864,817,3,39,20059
864,3,3,40,20197
864,17,3,40,20129
864,818,3,40,20460
864,813,3,41,22829
864,155,3,41,21311
864,20,4,42,26143
864,814,3,42,19867
864,4,3,44,20105
864,5,3,43,21275
864,808,3,44,21817
864,13,4,45,22645
864,8,3,48,20073
864,10,3,47,20669
864,154,3,51,21035
864,37,4,51,21471
865,155,1,1,28390
865,808,1,3,39391
865,818,1,17,26063
865,3,1,27,24874
865,17,1,29,25566
865,1,1,29,25748
865,8,1,29,26380
865,807,1,29,26447
865,811,1,29,26410
865,39,1,29,27306
865,4,1,30,25220
865,5,1,30,26066
865,10,1,30,25567
865,13,1,31,24993
865,819,1,33,27186
865,30,1,34,25117
865,815,1,34,25666
865,814,1,35,25642
865,18,1,38,25219
865,815,2,39,19677
865,817,1,40,25335
865,20,1,46,25079
865,10,2,54,36503
865,818,2,70,26157
865,5,2,73,31293
865,39,2,74,26973
866,13,1,12,21128
866,814,1,13,21489
866,30,1,13,21807
866,18,1,15,21748
866,20,1,16,21639
866,818,1,16,22278
866,1,1,17,21375
866,17,1,17,21199
866,817,1,17,21689
866,5,1,17,21733
866,808,1,18,21888
866,4,1,19,21133
866,3,1,19,21222
866,154,1,21,21830
866,807,1,21,24583
866,811,1,23,22781
866,155,1,24,21453
866,10,1,24,25520
866,819,1,28,23291
866,813,1,29,22704
866,18,2,33,21845
866,3,2,38,21179
866,8,1,40,21534
866,815,1,41,21407
866,807,2,42,23660
866,5,2,42,21704
866,30,2,43,22524
866,818,2,43,23163
866,808,2,43,21403
866,814,2,44,21734
866,818,3,47,14641
866,1,2,50,22530
866,17,2,52,21254
866,18,3,52,21363
866,13,2,58,21115
866,817,2,58,21558
866,20,2,63,22428
867,18,1,10,20246
867,815,1,10,21032
867,13,1,11,20498
867,819,1,11,31636
867,5,1,12,21040
867,1,1,13,19355
867,808,1,13,20726
867,155,1,14,23071
867,8,1,14,21879
867,813,1,14,21342
867,807,1,14,21198
867,817,1,14,21209
867,37,1,14,23127
867,4,1,15,19789
867,39,1,15,22930
867,20,1,16,20357
867,154,1,16,20479
867,818,1,17,21303
867,30,1,19,20477
867,17,1,19,20246
867,3,1,20,20625
867,155,2,20,25719
867,811,1,20,28440
867,814,1,23,20295
867,811,2,24,14659
867,815,2,25,20904
867,808,2,25,21224
867,18,2,26,19640
867,13,2,27,20126
867,5,2,27,24445
867,154,2,28,23183
867,1,2,28,31081
867,4,2,28,20718
867,8,2,28,21103
867,813,2,28,21525
867,807,2,28,20332
867,808,3,28,21407
867,20,2,29,20023
867,37,2,28,23125
867,819,2,28,22838
867,39,2,29,26370
867,13,3,34,39041
867,817,2,37,22597
867,17,2,38,20222
867,39,3,39,14780
867,30,2,41,20041
867,3,2,46,20115
867,808,4,47,30800
867,13,4,53,20476
868,819,2,32,26164
868,17,2,33,25179
868,813,2,12,33068
868,13,1,13,25325
868,8,1,13,25581
868,819,1,13,26313
868,17,1,14,25854
868,811,1,14,25983
868,818,1,14,26489
868,4,1,15,25372
868,3,1,15,25189
868,155,1,16,26845
868,807,1,16,26060
868,18,1,16,25138
868,817,1,16,25626
868,39,1,16,29908
868,10,1,18,26165
868,1,1,21,24498
868,154,2,26,25388
868,37,1,27,27715
868,1,2,28,25003
868,817,2,29,25613
868,5,2,29,26434
868,811,2,30,26573
868,20,2,31,25319
868,18,2,31,24762
868,818,2,32,26200
868,814,1,1,32790
868,154,1,2,34201
868,20,1,10,25829
868,813,1,11,25630
868,815,1,11,25192
868,30,1,12,25938
868,5,1,12,26196
868,8,2,34,25871
868,30,2,34,25552
868,13,2,35,25110
868,807,2,35,25444
868,39,2,35,27944
868,4,2,37,24998
868,155,2,37,39208
868,3,2,37,33529
868,10,2,38,25241
869,13,1,1,23049
869,811,1,1,47942
869,154,1,1,32766
869,1,1,3,21012
869,818,1,6,18901
869,814,1,10,17899
869,8,1,11,18002
869,807,1,12,18442
869,17,1,12,18253
869,3,1,12,18395
869,813,1,13,19646
869,5,1,13,19385
869,30,1,14,18497
869,808,1,14,19802
869,815,1,17,18143
869,4,1,18,17570
869,18,1,19,17867
869,817,1,19,18374
869,10,1,19,21399
869,20,1,20,17512
869,37,1,20,19850
869,819,1,21,17821
869,155,1,22,18904
869,39,1,22,19535
869,13,2,24,19137
869,154,2,24,20388
869,811,2,25,18822
869,818,2,27,18425
869,807,2,31,18286
869,5,2,31,18801
869,1,2,31,17598
869,3,2,32,17894
869,808,2,32,18323
869,30,2,36,17928
869,8,2,38,17735
869,813,2,38,19210
869,817,2,38,17990
869,814,2,39,17968
869,18,2,40,16831
869,815,2,40,18199
869,17,2,40,17290
869,4,2,41,17942
869,20,2,41,17859
869,10,2,40,18952
869,154,3,42,22743
869,155,2,43,19177
869,819,2,43,19391
869,5,3,44,19233
869,818,3,45,19949
869,807,3,46,18365
869,37,2,45,20664
869,13,3,47,19680
869,1,3,47,18877
869,39,2,46,19382
869,811,3,47,18313
869,3,3,50,18741
869,808,3,50,18354
869,30,3,52,18163
869,5,4,53,28988
869,813,3,57,18085
870,30,1,1,21336
870,30,2,4,13199
870,155,1,8,20234
870,818,1,12,20363
870,817,1,14,20510
870,18,1,15,19408
870,807,1,15,20736
870,813,1,15,20304
870,811,1,16,20213
870,3,1,16,20352
870,814,1,16,20460
870,20,1,17,19380
870,4,1,17,19669
870,5,1,17,20780
870,1,1,18,20436
870,13,1,18,19981
870,808,1,18,21070
870,39,1,18,21259
870,154,1,19,22151
870,10,1,18,21337
870,8,1,20,20087
870,17,1,20,19611
870,819,1,20,20915
870,815,1,21,20320
870,37,1,22,22332
870,818,2,30,19858
870,30,3,32,20503
870,18,2,34,19083
870,817,2,34,19630
870,808,2,35,20592
870,5,2,36,21855
870,20,2,38,19331
870,814,2,38,20352
870,154,2,39,20231
870,17,2,39,19175
870,807,2,39,20607
870,1,2,40,19059
870,819,2,39,21378
870,3,2,40,20632
870,155,2,40,20065
870,39,2,39,22031
870,813,2,41,19755
870,10,2,40,20383
870,811,2,42,20604
870,37,2,41,21877
870,4,2,43,19365
870,13,2,43,19917
870,8,2,45,19772
870,18,3,45,20355
870,818,3,46,19644
870,815,2,47,20216
870,817,3,47,20027
870,808,3,51,20515
870,813,3,52,13206
870,17,3,55,19386
870,5,3,56,20567
870,20,3,58,18964
870,818,4,64,19600
871,37,1,1,29107
871,155,1,1,27248
871,813,1,1,21842
871,155,2,7,21669
871,814,1,10,21402
871,8,1,11,20383
871,17,1,11,20908
871,10,1,11,22463
871,817,1,12,20287
871,13,1,12,20306
871,808,1,12,25972
871,807,1,13,22152
871,5,1,14,52206
871,39,1,14,23953
871,818,1,15,20660
871,37,2,15,25027
871,811,1,16,21690
871,819,1,18,21611
871,30,1,19,21664
871,18,1,20,19668
871,3,1,20,21062
871,20,1,21,20811
871,155,3,24,22106
871,10,2,25,20660
871,814,2,26,21115
871,808,2,26,21180
871,807,2,27,20696
871,17,2,27,20385
871,13,2,27,21049
871,37,3,27,22064
871,5,2,27,21931
871,8,2,28,20289
871,817,2,28,21060
871,39,2,28,22523
871,818,2,29,21077
871,30,2,35,20835
871,3,2,36,20534
871,811,2,39,22030
872,10,1,7,28747
872,813,1,13,22970
872,3,1,14,22346
872,30,1,15,22247
872,8,1,17,21730
872,5,1,17,22737
872,819,1,18,24039
872,13,1,19,22161
872,808,1,19,22182
872,20,1,20,22303
872,4,1,20,21515
872,155,1,20,22874
872,17,1,21,21556
872,814,1,21,22190
872,18,1,22,23375
872,37,1,22,23488
872,1,1,23,20736
872,39,1,23,31745
872,817,1,24,21720
872,811,1,24,22985
872,807,1,27,22746
872,816,1,27,21962
872,815,1,29,22472
872,10,2,32,22581
872,20,2,34,15008
872,813,2,35,21814
872,819,2,35,22046
872,30,2,37,22310
872,3,2,38,21854
872,5,2,39,21910
872,808,2,40,22811
873,10,2,25,32015
873,5,2,26,30099
873,17,2,28,29304
873,813,2,29,30540
873,4,2,29,29190
873,155,2,30,30842
873,808,3,30,30405
873,37,2,30,32625
873,817,2,31,29789
873,8,2,32,29370
873,20,2,33,31137
873,18,2,33,29662
873,819,2,32,30834
873,814,2,33,30029
873,3,2,33,29687
873,154,2,33,31753
873,813,3,33,30981
873,30,2,33,30338
873,811,3,33,30684
873,13,3,33,29455
873,17,3,40,29348
873,807,2,40,30613
873,815,2,40,30217
873,808,4,40,41154
873,37,3,40,44101
873,5,3,45,30232
873,155,3,50,36146
873,807,3,50,34601
873,808,1,1,36148
873,13,1,1,31958
873,17,1,8,29333
873,20,1,10,29117
873,811,1,10,30317
873,4,1,11,29557
873,30,1,11,30879
873,817,1,11,30992
873,1,1,12,29124
873,814,1,12,31026
873,3,1,12,29546
873,818,1,12,30499
873,5,1,12,30440
873,813,1,13,30234
873,8,1,13,29669
873,10,1,13,30977
873,18,1,14,30019
873,154,1,14,32080
873,155,1,14,30693
873,819,1,16,30647
873,807,1,18,30363
873,815,1,18,30043
873,37,1,18,33042
873,808,2,18,30341
873,13,2,19,29403
873,39,1,19,32436
873,818,2,24,29898
873,811,2,25,30828
874,154,1,1,32329
874,811,1,1,27098
874,17,1,1,32462
874,154,2,7,29793
874,18,1,13,20233
874,8,1,13,20901
874,807,1,13,21007
874,814,1,13,21063
874,155,1,14,20783
874,819,1,14,21343
874,815,1,15,21273
874,39,1,15,23227
874,1,1,16,21148
874,813,1,16,21361
874,811,2,16,21538
874,20,1,17,20508
874,13,1,17,20936
874,817,1,17,21944
874,30,1,17,20643
874,37,1,17,26287
874,5,1,18,22816
874,818,1,18,22528
874,808,1,19,21368
874,10,1,20,20662
874,811,3,21,14608
874,154,3,22,21143
874,17,2,26,20691
874,8,2,30,21222
874,155,2,31,20762
874,1,2,31,19794
874,807,2,31,21688
874,819,2,31,42505
874,814,2,32,21344
874,813,2,33,21118
874,817,2,34,21516
874,811,4,34,21520
874,18,2,35,21099
874,818,2,35,21431
874,13,2,36,20778
874,30,2,36,20379
874,20,2,37,20346
874,37,2,36,22487
874,10,2,40,21520
874,5,2,41,22678
874,808,2,42,21367
874,808,3,48,14250
875,155,1,1,33003
875,155,2,7,13986
875,1,1,13,19638
875,807,1,13,22125
875,154,1,13,21681
875,30,1,13,20087
875,818,1,13,20865
875,5,1,13,21896
875,17,1,14,19811
875,13,1,14,20607
875,8,1,14,20211
875,817,1,14,20151
875,811,1,14,21886
875,808,1,14,22278
875,10,1,14,22334
875,20,1,15,19830
875,4,1,15,19930
875,814,1,15,20805
875,819,1,17,21302
875,815,1,18,24408
875,39,1,18,22749
875,813,1,21,21137
875,1,2,26,20777
875,814,2,28,20218
875,154,2,31,20935
875,10,2,31,20494
875,17,2,32,19616
875,807,2,32,20982
875,30,2,32,20276
875,811,2,32,22813
875,808,2,32,21581
875,815,2,33,20767
875,5,2,33,21489
875,4,2,34,20090
875,817,2,34,20804
875,20,2,35,19801
875,13,2,35,20855
875,8,2,35,21012
875,819,2,34,22019
875,818,2,38,21188
875,1,3,42,19447
876,818,1,1,25097
876,30,1,1,25036
876,815,1,14,21336
876,815,2,19,24508
876,18,1,25,21509
876,811,1,26,22047
876,39,1,26,24544
876,8,1,27,21404
876,3,1,27,21490
876,813,1,27,22003
876,817,1,27,22637
876,13,1,28,21100
876,807,1,28,21654
876,814,1,28,23948
876,819,1,28,22692
876,4,1,29,20800
876,17,1,30,20808
876,813,2,30,28053
876,808,1,31,22445
876,10,1,31,27303
876,1,1,32,20852
876,5,1,32,22967
876,20,1,33,20707
876,37,1,32,23830
876,818,2,33,21658
876,30,2,33,21322
876,154,1,36,20976
876,155,1,36,22726
877,3,1,1,29277
877,154,1,1,26057
877,814,1,1,26670
877,818,1,9,20319
877,154,2,9,21017
877,814,2,9,19829
877,20,1,13,24962
877,155,1,25,19529
877,13,1,26,19585
877,817,1,26,20122
877,819,1,26,21941
877,30,1,27,19701
877,10,1,27,19884
877,808,1,27,20769
877,4,1,28,19368
877,5,1,28,23032
877,37,1,28,22272
877,18,1,29,19455
877,813,1,29,20723
877,815,1,30,19486
877,17,1,30,19066
877,8,1,31,20278
877,811,1,32,22587
877,818,2,33,19885
877,20,2,37,19918
877,815,2,38,33431
877,817,2,38,21231
877,814,3,39,20265
877,30,2,41,21270
877,815,3,44,26858
878,154,1,9,21190
878,155,1,13,24079
878,30,1,14,22263
878,807,1,17,22099
878,1,1,20,20814
878,4,1,20,24439
878,811,1,20,22143
878,20,1,21,20904
878,814,1,21,22498
878,813,1,21,22342
878,5,1,21,22713
878,10,1,21,23092
878,815,1,22,22079
878,808,1,23,22762
878,8,1,24,24840
878,37,1,24,24798
878,39,1,25,24497
878,13,1,26,21520
878,819,1,26,22379
878,817,1,30,22651
878,814,2,30,22444
878,3,1,34,21346
878,18,1,35,21445
878,30,2,39,21297
879,8,1,5,21541
879,30,1,5,25980
879,155,1,8,27266
879,30,2,8,22486
879,3,1,9,23018
879,817,1,9,22838
879,17,1,9,23127
879,1,1,10,24410
879,4,1,10,22472
879,20,1,10,20997
879,814,1,10,28336
879,39,1,13,27113
879,819,1,13,24427
879,10,1,14,23251
879,808,1,14,23031
879,37,1,14,25787
879,13,1,15,22596
879,818,1,15,22362
879,5,1,15,23429
879,30,3,17,22243
879,1,2,18,21606
879,4,2,18,23000
879,155,2,18,24254
879,3,2,18,21806
879,814,2,18,21364
879,20,2,19,22016
879,17,2,19,21232
879,817,2,19,21182
879,8,2,19,22731
879,13,2,19,21680
879,10,2,19,21442
879,808,2,19,27452
879,5,2,19,38291
879,37,2,19,26573
879,818,2,20,21302
879,819,2,20,22746
879,39,2,20,26739
879,3,3,20,24262
879,807,1,23,21347
879,18,1,23,21550
879,818,3,29,25976
879,10,3,31,23544
879,5,3,37,22721
879,3,4,50,31768
879,37,3,50,25375
879,817,3,51,21444
879,39,3,51,23625
879,20,3,52,21256
879,8,3,53,32309
879,155,3,54,32823
879,30,4,54,21827
879,20,4,54,28932
879,808,3,54,22702
879,13,3,55,22427
879,17,3,55,21006
879,819,3,55,23082
879,4,3,56,21862
879,818,4,56,22061
879,37,4,55,24510
879,817,4,56,22923
879,18,2,57,21456
879,39,4,55,27480
879,807,2,57,22250
879,5,4,56,23002
879,10,4,56,24816
879,814,3,57,22389
879,807,3,58,14128
879,5,5,59,21849
879,817,5,61,21973
880,18,1,4,22282
880,17,1,5,24240
880,154,1,5,22239
880,821,1,5,22316
880,822,1,6,23528
880,820,1,6,36564
880,20,1,7,21807
880,823,1,7,24104
880,13,1,8,21754
880,814,1,8,23010
880,819,1,8,23394
880,4,1,9,21792
880,8,1,9,22709
880,818,1,9,23074
880,824,1,9,23371
880,813,1,10,23099
880,1,1,13,22155
880,3,1,14,22274
880,817,1,15,23435
880,815,1,16,23677
880,823,2,16,23834
880,17,2,18,21717
880,154,2,19,22133
880,820,2,19,30838
880,4,2,20,21606
880,18,2,20,23571
880,16,1,21,22693
880,20,2,21,22704
880,13,2,23,21511
880,815,2,23,22004
880,818,2,24,24688
880,822,2,24,23215
880,821,2,27,22315
880,824,2,27,23387
880,817,2,30,24177
880,1,2,31,22015
880,814,2,33,23051
880,8,2,34,22181
880,819,2,33,23509
880,823,3,34,23917
880,820,3,34,22948
880,13,3,36,21509
880,20,3,37,21596
880,18,3,37,21538
880,154,3,37,22534
880,17,3,38,21515
880,4,3,39,21704
880,822,3,40,24060
880,815,3,41,21705
880,1,3,42,21778
880,818,3,44,23160
880,16,2,46,22749
880,824,3,50,22669
881,20,1,5,21135
881,13,1,5,22403
881,16,1,6,37833
881,817,1,6,22416
881,8,1,6,25905
881,814,1,6,43713
881,813,1,6,24737
881,823,1,6,23252
881,824,1,6,26546
881,822,1,6,24960
881,820,1,6,30365
881,17,1,7,21010
881,1,1,7,24933
881,18,1,7,22448
881,807,1,7,22996
881,815,1,7,21583
881,154,1,7,22105
881,821,1,7,24397
881,818,1,7,49216
881,819,1,7,44428
881,3,1,8,22028
881,813,2,13,32561
881,824,2,17,23755
881,823,2,18,22706
881,17,2,19,20736
881,817,2,19,22388
881,820,2,19,22668
881,13,2,20,21635
881,154,2,20,21812
881,819,2,20,25015
881,1,2,21,21465
881,18,2,21,21028
881,807,2,21,21699
881,8,2,21,22677
881,20,2,22,21339
881,3,2,22,21079
881,815,2,22,20894
881,821,2,22,22575
881,822,2,22,28045
881,818,2,26,21638
881,823,3,28,25118
881,824,3,29,22017
881,1,3,30,21549
881,17,3,31,20883
881,3,3,31,22114
881,20,3,32,21482
881,820,3,31,22115
881,813,3,32,22703
881,819,3,32,23373
881,13,3,33,21561
881,815,3,33,21338
881,817,3,33,22008
881,807,3,34,22629
881,8,3,34,21903
881,154,3,35,22385
881,821,3,36,22394
881,822,3,40,22937
881,1,4,41,21271
881,20,4,42,20757
881,3,4,42,21202
881,820,4,41,22271
881,17,4,43,20767
881,823,4,42,22744
881,818,3,43,21702
881,824,4,43,22335
881,807,4,44,23198
881,819,4,43,23844
881,13,4,47,20970
881,821,4,51,22542
881,815,4,54,21366
882,17,1,1,21287
882,817,1,4,24946
882,1,1,5,20379
882,3,1,5,22299
882,819,1,5,21265
882,4,1,6,19719
882,8,1,6,20753
882,824,1,6,21097
882,823,1,6,20905
882,13,1,7,20753
882,154,1,7,20083
882,813,1,7,20794
882,820,1,7,21063
882,807,1,14,22838
882,20,1,14,19323
882,814,1,14,20598
882,17,2,15,26956
882,818,1,15,20977
882,822,1,16,21614
882,824,2,16,24834
882,819,2,17,22183
882,13,2,19,20027
882,3,2,19,19894
882,3,3,20,22727
882,823,2,20,20743
882,1,2,21,20584
882,8,2,21,20759
882,820,2,21,25091
882,4,2,23,20521
882,18,1,23,19898
882,154,2,23,20286
882,817,2,23,20303
882,813,2,23,21517
882,815,1,24,19969
882,807,2,29,20327
882,20,2,31,20084
882,815,2,31,20253
882,814,2,32,20320
882,824,3,32,20625
882,819,3,33,21294
882,820,3,33,25151
882,8,3,34,20464
882,822,2,34,22217
882,807,3,36,19957
882,13,3,36,19449
882,1,3,37,19600
882,154,3,37,20109
882,818,2,37,20235
882,823,3,37,21067
882,817,3,38,20362
882,813,3,39,20982
882,4,3,41,21012
882,818,3,43,20716
882,18,2,49,19862
882,20,3,51,20191
882,822,3,51,21490
882,814,3,53,19831
883,821,1,1,28102
883,16,1,1,26495
883,823,1,2,28344
883,818,1,2,41485
883,4,1,7,23055
883,17,1,8,21798
883,154,1,8,24605
883,4,2,8,21436
883,3,1,9,22237
883,18,1,9,23093
883,817,1,9,22529
883,824,1,9,24325
883,20,1,10,21660
883,13,1,10,21665
883,815,1,10,21471
883,1,1,10,22072
883,813,1,10,23173
883,820,1,10,22745
883,819,1,11,22912
883,807,1,12,21656
883,822,1,13,22729
883,814,1,14,22009
883,823,2,14,22950
883,8,1,16,22715
883,821,2,16,21997
883,13,2,17,21722
883,16,2,18,22199
883,3,2,20,21331
883,815,2,20,21161
883,17,2,21,21221
883,18,2,21,21894
883,1,2,22,21444
883,824,2,22,23455
883,813,2,23,22220
883,819,2,23,22576
883,820,2,23,24141
883,4,3,24,21123
883,20,2,25,21290
883,823,3,24,22252
883,817,2,25,22028
883,807,2,26,22400
883,154,2,27,21608
883,13,3,28,21569
883,822,2,29,28408
883,3,3,33,21183
883,821,3,33,22438
883,8,2,34,21723
883,18,3,34,21696
883,819,3,35,23263
883,814,2,36,22475
883,13,4,36,27757
883,824,3,36,22817
883,17,3,37,21031
883,820,3,37,26004
883,1,3,38,21600
883,815,3,39,21319
883,4,4,39,21189
883,813,3,39,22066
883,823,4,39,22380
883,807,3,41,22814
883,817,3,41,22623
883,20,3,42,21906
883,154,3,42,21556
883,16,3,42,22346
883,821,4,43,22246
883,3,4,44,21267
883,18,4,46,21230
883,820,4,46,22552
883,822,3,47,23837
883,823,5,47,23375
883,824,4,48,23803
884,824,1,2,29994
884,17,1,7,19668
884,13,1,8,19490
884,807,1,8,19993
884,813,1,8,20205
884,819,1,8,20734
884,4,1,9,18909
884,1,1,9,22018
884,814,1,9,20615
884,818,1,9,19772
884,823,1,9,21686
884,822,1,9,21171
884,3,1,10,19414
884,20,1,10,18606
884,8,1,10,19978
884,815,1,10,19250
884,817,1,10,19795
884,18,1,11,18810
884,821,1,13,22144
884,813,2,13,13266
884,820,1,15,25294
884,824,2,16,20656
884,814,2,19,19792
884,13,2,20,19373
884,17,2,20,19151
884,818,2,20,20671
884,813,3,20,23139
884,823,2,20,22029
884,4,2,21,19952
884,807,2,21,19402
884,16,2,22,20306
884,815,2,23,20578
884,819,2,23,20870
884,20,2,24,18708
884,817,2,24,20100
884,1,2,25,20132
884,822,2,25,20533
884,8,2,26,19743
884,3,2,27,20032
884,821,2,28,19988
884,18,2,28,19196
884,824,3,29,19904
884,820,2,30,21582
884,807,3,34,22324
884,818,3,34,25362
884,807,4,35,24001
884,813,4,35,20800
884,4,3,36,19519
884,13,3,36,19326
884,17,3,36,19170
884,1,3,36,19700
884,16,3,36,19591
884,818,4,37,29740
884,814,3,38,19822
884,815,3,38,19866
884,807,5,38,28971
884,20,3,39,19551
884,817,3,39,19498
884,819,3,41,21202
884,821,3,42,20082
884,822,3,43,19908
884,8,3,45,20184
884,18,3,46,19290
884,824,4,46,19830
884,3,3,47,19352
884,820,3,47,21340
884,4,4,49,18471
884,16,4,49,22931
884,17,4,50,18931
884,815,4,50,19993
884,1,4,50,19457
884,13,4,51,19001
884,20,4,51,18694
884,817,4,51,19857
884,814,4,53,19481
884,813,5,53,19723
884,807,6,53,20314
884,821,4,54,19324
885,813,1,1,40507
885,823,1,1,35100
885,814,1,9,25643
885,817,1,22,25225
885,824,1,22,25098
885,820,1,23,25337
885,823,2,24,25676
885,17,1,25,24316
885,8,1,26,24420
885,18,1,26,24585
885,13,1,26,25331
885,807,1,27,24974
885,4,1,28,24489
885,821,1,28,25364
885,815,1,29,24672
885,818,1,29,24827
885,20,1,30,24375
885,16,1,30,25274
885,822,1,30,29063
885,154,1,30,24565
885,813,2,30,26146
885,3,1,31,25200
885,1,1,31,24801
885,824,2,35,25215
885,823,3,35,25862
885,820,2,48,19553
885,154,2,62,39980
885,821,2,63,25926
885,820,3,63,26198
885,8,2,70,25125
881,814,2,20,123124
881,16,2,22,89401
881,18,3,35,104833
884,16,1,8,74026
886,823,1,8,22323
886,16,1,9,22789
886,819,1,11,22184
886,817,1,12,21223
886,807,1,12,21623
886,813,1,12,24557
886,17,1,13,20716
886,818,1,13,21900
886,815,1,13,20427
886,3,1,14,21125
886,822,1,14,22242
886,20,1,16,20835
886,4,1,16,20512
886,13,1,17,20473
886,813,2,17,14446
886,1,1,19,20879
886,821,1,21,22017
886,8,1,22,25182
886,18,1,27,20212
886,3,2,31,20832
886,823,2,32,22039
886,819,2,36,22033
886,16,2,37,21000
886,807,2,38,21014
886,820,1,38,21374
886,817,2,39,21315
886,823,3,38,29056
886,822,2,40,24418
886,13,2,41,20372
886,824,1,41,21378
886,823,4,40,24510
886,154,1,42,20859
886,815,2,43,20805
886,17,2,46,22709
886,4,2,47,20636
886,1,2,48,20656
886,20,2,49,20898
886,813,3,49,21637
886,154,2,53,21574
886,814,1,56,21066
886,3,3,57,21459
886,818,2,57,20739
886,16,3,61,14489
886,821,2,63,21524
887,1,1,8,29026
887,154,1,9,24725
887,814,1,9,25004
887,4,1,10,24572
887,17,1,10,31448
887,821,1,10,25330
887,823,1,10,26515
887,13,1,10,35210
887,8,1,11,24992
887,817,1,11,29446
887,18,1,11,24745
887,824,1,11,25729
887,3,1,12,24990
887,16,1,12,24807
887,807,1,12,29684
887,820,1,12,26031
887,20,1,13,24159
887,815,1,13,24596
887,818,1,14,29418
887,813,1,15,25244
887,822,1,15,30231
887,819,1,15,26191
887,13,2,16,24680
887,807,2,25,26256
887,818,2,25,26317
887,821,2,27,26040
887,823,2,28,25814
887,8,2,29,24428
887,821,3,29,31937
887,4,2,30,24789
887,154,2,30,24751
887,17,2,31,24781
887,817,2,32,26229
887,18,2,32,24357
887,820,2,32,25701
887,16,2,33,25158
887,815,2,33,25028
887,814,2,33,25099
887,824,2,33,25927
887,3,2,34,24893
887,819,2,34,26371
887,20,2,35,24092
887,1,2,36,24635
887,13,3,36,24400
887,813,2,37,25275
887,807,3,37,24863
887,822,2,38,31851
887,821,4,40,25087
887,823,3,40,26391
887,4,3,41,25018
887,3,3,42,25436
887,17,3,42,24473
887,154,3,42,25911
887,814,3,42,33401
887,13,4,42,24872
888,814,1,4,20547
888,818,1,4,23147
888,819,1,4,22699
888,817,1,5,19846
888,16,1,5,19910
888,823,1,5,21900
888,824,1,5,20840
888,1,1,6,19487
888,821,1,6,19816
888,20,1,7,18979
888,815,1,7,20432
888,17,1,8,162042
888,8,1,8,19378
888,820,1,8,21021
888,4,1,12,20199
888,154,1,13,20273
888,3,1,16,19690
